,ox_state,tot_lig_charge,misc-dent-ax,misc-dent-eq,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
fe_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_carbonyl-C-0-0_5,2,0,1.0,1.0,205.51800000000003,396.8820000000001,674.1624000000003,690.2850000000002,1396.0,2988.0,3916.0,4320.0,33.0,64.0,112.0,100.0,176.0,388.0,422.0,520.0,13.483300000000005,32.77120000000001,47.348000000000006,52.668000000000006,27.55135,41.106,41.0865,16.830000000000002,112.0,150.0,60.0,18.0,4.0,6.0,7.0,3.0,13.0,23.0,13.0,3.0,1.6423999999999999,2.5718,1.8360999999999998,0.8547,36.766600000000004,64.668,82.173,33.660000000000004,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6721999999999997,1.7094,6.5024999999999995,8.261999999999999,3.2512499999999998,8.415000000000001,36.0,45.0,18.0,9.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5698000000000001,0.29645,0.42735,6.5024999999999995,7.752,6.5024999999999995,16.830000000000002,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.6900000000000002,0.0,0.5249999999999995,-1.5,0.0,7.5,-0.5,-1.5,0.0,0.030000000000000027,0.0,0.6000000000000001,-0.4900000000000002,0.0,1.049999999999999,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.020000000000000018,0.0,1.2000000000000002,3.3489000000000004,27.999,34.111200000000004,23.3325,676.0,936.0,1118.0,780.0,6.0,5.0,72.0,66.0,120.0,1.5625,5.775,5.6,4.8125,-4.3199999999999985,-7.659999999999999,-3.5999999999999988,120.0,113.0,100.0,24.0,25.0,10.0,2.88,3.02,2.4
fe_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_water-O-0-0_misc-C-4-0_water-O-0-0_5,2,0,1.0,1.0,193.44250000000002,381.7288,666.8148,765.4056000000002,1304.0,2960.0,3476.0,3552.0,31.0,60.0,106.0,112.0,166.0,384.0,446.0,520.0,11.811900000000005,29.5884,43.610600000000005,48.43520000000001,21.5136,30.272000000000002,9.680000000000001,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,36.766600000000004,64.668,82.173,33.660000000000004,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6721999999999997,1.7094,11.833599999999999,15.136000000000001,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5328999999999999,0.5402,0.0,0.0,6.5024999999999995,7.752,6.5024999999999995,16.830000000000002,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,2.4799999999999995,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,-0.4900000000000002,0.0,1.049999999999999,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.020000000000000018,0.0,1.2000000000000002,3.3489000000000004,31.256400000000003,38.35680000000001,18.666,676.0,1040.0,832.0,624.0,8.0,4.0,84.0,72.0,96.0,1.5625,5.675,5.6000000000000005,3.85,-6.099999999999998,-6.32,-2.879999999999999,116.0,176.0,80.0,22.0,36.0,8.0,2.96,5.52,1.92
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_SH2-S-0-0_ome2-O-0-0_SH2-S-0-0_5,2,0,1.0,1.0,251.53610000000006,524.2872000000002,1071.1552000000004,1381.6959999999997,1760.0,4512.0,6756.0,7296.0,43.0,84.0,162.0,216.0,246.0,624.0,1026.0,1560.0,14.351300000000009,38.08800000000001,64.31600000000002,99.65120000000003,16.3364,22.704000000000004,9.680000000000001,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,6.6564000000000005,11.352000000000002,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,0.7599999999999998,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,34.6236,53.43600000000001,96.624,676.0,1664.0,1352.0,624.0,12.0,24.0,108.0,216.0,144.0,1.5625,6.199999999999999,9.550000000000002,11.100000000000005,-7.9399999999999995,-7.239999999999998,-8.880000000000003,92.0,260.0,600.0,18.0,36.0,120.0,2.54,7.360000000000001,21.12
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_acetonitrile-N-1-0_ome2-O-0-0_acetonitrile-N-1-0_5,2,0,1.0,1.0,292.3965,606.5844000000003,1225.1499999999999,1401.93,1492.0,3832.0,5854.0,6828.0,49.0,96.0,182.0,212.0,278.0,672.0,1032.0,1544.0,16.04090000000001,41.819200000000016,67.18060000000003,99.81960000000002,36.766600000000004,62.169,78.20400000000002,40.12800000000001,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.6649999999999996,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8324999999999999,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,0.4900000000000002,0.4900000000000002,2.5199999999999996,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.020000000000000018,-0.020000000000000018,1.1400000000000001,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,36.3072,46.665,105.957,676.0,1196.0,1560.0,936.0,10.0,26.0,96.0,216.0,192.0,1.5625,5.5249999999999995,9.625000000000002,13.025000000000006,-8.86,-7.1999999999999975,-10.320000000000004,110.0,200.0,640.0,20.0,24.0,124.0,3.08,4.800000000000001,22.080000000000002
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_5,2,0,1.0,1.0,275.28450000000004,566.9982000000003,1089.5118000000004,1201.7537999999995,1474.0,3588.0,5328.0,6156.0,46.0,90.0,168.0,186.0,258.0,612.0,888.0,1272.0,15.65980000000001,40.30980000000001,63.27359999999999,89.42939999999993,36.766600000000004,64.668,82.173,33.660000000000004,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6721999999999997,1.7094,49.600600000000014,92.97299999999998,141.969,58.90500000000001,137.5,249.0,165.0,63.0,8.25,14.5,23.0,10.5,37.5,71.0,57.5,37.5,2.444825,5.255250000000002,5.470399999999999,2.99145,6.5024999999999995,7.752,6.5024999999999995,16.830000000000002,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,10.500824999999999,15.095999999999998,35.681625,4.2075000000000005,57.0,82.5,45.0,4.5,1.75,4.75,0.75,3.25,12.5,10.0,0.75,0.5478999999999999,0.9875250000000001,1.3636750000000002,0.213675,-0.4900000000000002,0.0,1.049999999999999,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.020000000000000018,0.0,1.2000000000000002,1.2125000000000001,5.58,0.26249999999999973,2.75,31.5,3.75,-3.25,3.75,0.0,-0.05500000000000005,1.6199999999999997,0.30000000000000004,3.3489000000000004,32.8851,44.6886,86.46750000000002,676.0,1092.0,1482.0,936.0,9.0,21.0,90.0,180.0,180.0,1.5625,5.625,8.5875,11.212500000000004,-6.989999999999998,-7.949999999999998,-8.82,114.0,177.0,510.0,21.0,24.0,96.0,3.0,4.38,17.28000000000001
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ammonia-N-0-0_ammonia-N-0-0_5,2,0,1.0,1.0,266.3865,562.5024000000002,1156.4679999999996,1575.1679999999994,1348.0,3532.0,5302.0,5652.0,45.0,88.0,174.0,236.0,262.0,672.0,1120.0,1760.0,13.66930000000001,37.048800000000014,63.15180000000001,97.63079999999998,23.7616,40.12800000000001,29.040000000000006,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732000000000001,1.6649999999999996,0.8213999999999999,0.0,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8324999999999999,0.0,0.0,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,2.5199999999999996,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.1400000000000001,0.0,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,36.3072,61.488,96.624,676.0,1196.0,1404.0,624.0,14.0,24.0,120.0,228.0,144.0,1.5625,5.5249999999999995,10.475000000000001,11.100000000000005,-8.859999999999998,-7.979999999999999,-8.880000000000003,110.0,310.0,600.0,16.0,46.0,120.0,3.08,9.120000000000001,21.12
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_chloride-Cl-0-d1_chloride-Cl-0-d1_5,2,-2,1.0,1.0,238.83450000000008,483.1248000000002,1058.1688000000004,1141.4399999999991,1822.0,4488.0,6738.0,7104.0,39.0,76.0,150.0,176.0,226.0,552.0,862.0,1184.0,13.683100000000007,34.91879999999999,59.59740000000001,87.24959999999997,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,36.7464,37.332,96.624,676.0,1716.0,1248.0,624.0,8.0,24.0,84.0,192.0,144.0,1.5625,6.124999999999999,7.700000000000001,11.100000000000005,-9.099999999999998,-5.759999999999998,-8.880000000000003,90.0,160.0,600.0,22.0,16.0,120.0,2.6,3.84,21.12
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_formaldehyde-O-1-0_formaldehyde-O-1-0_5,2,0,1.0,1.0,274.8955,565.1424000000002,1175.8460000000002,1371.9359999999992,1448.0,3792.0,5828.0,6544.0,45.0,88.0,166.0,204.0,254.0,624.0,1008.0,1528.0,14.522100000000009,38.14640000000001,62.224599999999995,95.78519999999999,28.016099999999998,39.983999999999995,39.952000000000005,0.0,102.0,120.0,34.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.3996,2.2638,1.3542,0.0,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,11.833599999999999,8.771999999999998,15.136000000000001,0.0,64.0,48.0,16.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5328999999999999,0.5621,0.5402,0.0,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,0.8900000000000001,2.4799999999999995,0.0,2.0,14.0,0.0,-2.0,0.0,0.0,-0.040000000000000036,0.72,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,37.7712,46.665,112.72799999999998,676.0,1248.0,1560.0,728.0,10.0,28.0,96.0,228.0,168.0,1.5625,5.475,9.625000000000002,12.950000000000006,-9.659999999999998,-7.1999999999999975,-10.360000000000007,108.0,200.0,700.0,20.0,22.0,140.0,3.12,4.800000000000001,24.639999999999997
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_furan-O-0-0_furan-O-0-0_5,2,0,1.0,1.0,333.27049999999986,723.1404000000003,1457.9980000000012,1837.9719999999986,1668.0,4464.0,7408.0,8972.0,55.0,112.0,210.0,276.0,322.0,828.0,1394.0,2100.0,18.627100000000013,49.788800000000016,83.97620000000003,125.36840000000001,57.20360000000001,118.983,171.695,126.632,212.0,456.0,512.0,110.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.452099999999999,8.085,10.305,5.3206,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,11.833599999999999,17.543999999999997,32.68,15.136000000000001,64.0,96.0,112.0,16.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5328999999999999,1.1242,1.6644,0.5402,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,1.7800000000000002,4.26,2.4799999999999995,4.0,18.0,14.0,-2.0,0.0,2.0,-0.08000000000000007,0.6399999999999999,0.72,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,37.7712,55.998,131.39399999999998,676.0,1248.0,1872.0,1352.0,12.0,32.0,108.0,264.0,240.0,1.5625,5.475,11.550000000000002,16.800000000000004,-9.659999999999998,-8.639999999999997,-13.240000000000002,108.0,240.0,780.0,18.0,28.0,152.0,3.12,5.760000000000002,26.56
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_formaldehyde-O-1-0_5,2,0,1.0,1.0,300.7579999999999,627.5664000000003,1307.1280000000008,1559.1839999999993,1488.0,3936.0,6286.0,7304.0,50.0,98.0,188.0,234.0,286.0,708.0,1166.0,1834.0,15.662600000000012,41.54980000000001,68.86520000000002,108.52499999999996,40.94735000000001,71.196,100.9265,33.660000000000004,122.0,192.0,107.0,36.0,6.5,11.0,16.0,6.0,27.0,49.0,37.0,24.0,1.9698499999999997,3.965500000000001,3.7119999999999997,1.7093999999999998,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,11.833599999999999,13.157999999999998,30.272000000000002,0.0,64.0,72.0,32.0,0.0,1.5,4.0,0.0,2.5,9.5,7.0,0.0,0.5328999999999999,0.8431500000000001,1.0804,0.0,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,1.3350000000000002,4.959999999999999,0.0,3.0,28.0,0.0,-3.0,3.0,0.0,-0.06000000000000005,1.44,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,37.7712,51.3315,128.83199999999997,676.0,1248.0,1716.0,832.0,11.0,32.0,102.0,258.0,192.0,1.5625,5.475,10.587500000000002,14.800000000000008,-9.659999999999998,-7.919999999999997,-11.84000000000001,108.0,220.0,800.0,19.0,23.0,160.0,3.12,5.280000000000001,28.159999999999993
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_furan-O-0-0_5,2,0,1.0,1.0,329.94549999999987,706.5654000000004,1448.2040000000013,1792.2019999999989,1598.0,4272.0,7076.0,8518.0,55.0,110.0,210.0,270.0,320.0,810.0,1360.0,2130.0,17.715100000000014,47.371000000000016,79.74100000000001,123.31659999999997,55.541100000000014,110.6955,166.798,96.976,177.0,360.0,346.0,91.0,9.0,17.0,26.0,17.0,43.0,91.0,95.0,49.0,2.9960999999999993,6.876100000000001,8.1874,4.3697,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,11.833599999999999,17.543999999999997,39.044,7.5680000000000005,64.0,96.0,80.0,8.0,2.0,5.0,1.0,4.0,14.0,14.0,2.0,0.5328999999999999,1.1242,1.6425,0.2701,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,1.7800000000000002,5.85,1.2399999999999998,4.0,30.0,7.0,-3.0,3.0,1.0,-0.08000000000000007,1.4,0.36,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,37.7712,55.998,138.165,676.0,1248.0,1872.0,1144.0,12.0,34.0,108.0,276.0,228.0,1.5625,5.475,11.550000000000002,16.725000000000005,-9.659999999999998,-8.639999999999997,-13.280000000000008,108.0,240.0,840.0,18.0,26.0,166.0,3.12,5.760000000000002,29.119999999999994
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_hydroxyl-O-0-d1_5,2,-1,1.0,1.0,289.41549999999995,602.7184000000003,1265.895000000001,1531.039999999999,1451.0,3832.0,5992.0,6800.0,48.0,94.0,182.0,230.0,276.0,688.0,1132.0,1750.0,14.932800000000011,39.82620000000001,66.51100000000002,103.75499999999997,35.27610000000001,58.77199999999999,80.9505,33.660000000000004,103.5,140.0,90.0,36.0,5.5,9.0,13.0,6.0,22.0,41.0,34.0,24.0,1.6049499999999997,3.103700000000001,3.0348999999999995,1.7093999999999998,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,11.833599999999999,12.556,22.704,0.0,64.0,52.0,24.0,0.0,1.5,3.0,0.0,2.5,8.5,6.0,0.0,0.5328999999999999,0.69715,0.8103,0.0,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,1.51,3.7199999999999998,0.0,5.5,21.0,0.0,-2.0,3.0,0.0,0.13999999999999996,1.0799999999999998,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,37.7712,50.690999999999995,120.77999999999997,676.0,1248.0,1586.0,780.0,11.0,30.0,102.0,246.0,180.0,1.5625,5.475,10.087500000000002,13.875000000000007,-9.659999999999998,-7.569999999999998,-11.100000000000009,108.0,225.0,750.0,19.0,25.0,150.0,3.12,5.6800000000000015,26.399999999999995
fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_5,2,0,1.0,1.0,326.6204999999998,689.9904000000004,1438.4100000000014,1746.4319999999993,1528.0,4080.0,6744.0,8064.0,55.0,108.0,210.0,264.0,318.0,792.0,1326.0,2160.0,16.803100000000015,44.95320000000002,75.50579999999997,121.26479999999995,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,53.87860000000001,102.40799999999999,161.901,67.32000000000001,142.0,264.0,180.0,72.0,9.0,16.0,26.0,12.0,42.0,80.0,68.0,48.0,2.5400999999999994,5.667200000000002,6.069799999999999,3.4187999999999996,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,11.833599999999999,17.543999999999997,45.408,0.0,64.0,96.0,48.0,0.0,2.0,6.0,0.0,4.0,16.0,12.0,0.0,0.5328999999999999,1.1242,1.6206,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,1.7800000000000002,7.4399999999999995,0.0,4.0,42.0,0.0,-4.0,6.0,0.0,-0.08000000000000007,2.1599999999999997,0.0,3.3489000000000004,37.7712,55.998,144.936,676.0,1248.0,1872.0,936.0,12.0,36.0,108.0,288.0,216.0,1.5625,5.475,11.550000000000002,16.650000000000006,-9.659999999999998,-8.639999999999997,-13.320000000000014,108.0,240.0,900.0,18.0,24.0,180.0,3.12,5.760000000000002,31.67999999999999
fe_2_ome2-O-0-0_ome2-O-0-0_phosphine-P-0-0_phosphine-P-0-0_ome2-O-0-0_phosphine-P-0-0_5,2,0,1.0,1.0,222.93300000000005,455.7654,936.6720000000004,1340.5859999999996,1786.0,4650.0,6792.0,6516.0,40.0,78.0,156.0,222.0,234.0,612.0,1020.0,1530.0,13.785700000000006,37.48620000000001,64.41600000000001,98.4846,36.597350000000006,65.658,95.47050000000002,33.660000000000004,185.0,177.0,93.0,36.0,6.5,11.0,16.0,6.0,27.0,49.0,37.0,24.0,2.0372,4.010200000000001,3.4455999999999993,1.7093999999999998,36.597350000000006,65.658,95.47050000000002,33.660000000000004,185.0,177.0,93.0,36.0,6.5,11.0,16.0,6.0,27.0,49.0,37.0,24.0,2.0372,4.010200000000001,3.4455999999999998,1.7093999999999998,8.31485,15.998999999999999,22.704,0.0,144.5,70.5,24.0,0.0,2.5,3.0,0.0,6.5,12.5,6.0,0.0,0.82825,1.1504,0.8103,0.0,8.31485,15.998999999999999,22.704,0.0,144.5,70.5,24.0,0.0,2.5,3.0,0.0,6.5,12.5,6.0,0.0,0.82825,1.1504,0.8103,0.0,0.8749999999999998,3.7199999999999998,0.0,23.0,21.0,0.0,1.0,3.0,0.0,0.9950000000000001,1.0799999999999998,0.0,0.8749999999999998,3.7199999999999998,0.0,23.0,21.0,0.0,1.0,3.0,0.0,0.9950000000000001,1.0799999999999998,0.0,3.3489000000000004,30.908700000000003,64.23300000000002,72.46800000000002,676.0,1794.0,1170.0,468.0,15.0,18.0,126.0,198.0,108.0,1.5625,6.7125,9.937500000000004,8.325000000000003,-5.909999999999998,-7.6499999999999995,-6.660000000000002,87.0,345.0,450.0,15.0,57.0,90.0,2.13,10.800000000000002,15.840000000000007
