,pbe_hfx_0,pbe_hfx_10,pbe_hfx_100,pbe_hfx_15,pbe_hfx_20,pbe_hfx_25,pbe_hfx_30,pbe_hfx_35,pbe_hfx_40,pbe_hfx_45,pbe_hfx_5,pbe_hfx_50,pbe_hfx_55,pbe_hfx_60,pbe_hfx_65,pbe_hfx_70,pbe_hfx_75,pbe_hfx_80,pbe_hfx_85,pbe_hfx_90,pbe_hfx_95,scan_hfx_0,scan_hfx_10,scan_hfx_100,scan_hfx_15,scan_hfx_20,scan_hfx_25,scan_hfx_30,scan_hfx_35,scan_hfx_40,scan_hfx_45,scan_hfx_5,scan_hfx_50,scan_hfx_55,scan_hfx_60,scan_hfx_65,scan_hfx_70,scan_hfx_75,scan_hfx_80,scan_hfx_85,scan_hfx_90,scan_hfx_95
fe/2/other/fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_hydroxyl-O-0-d1_5,,,,,,,,,,,,,,-76.4973245344944,-78.1647007524837,-79.80912803049856,-81.62771060984481,-82.90148398687641,,,,-42.71707201889966,-48.68148015692088,,-51.616114939931904,-54.54521441044827,-57.41695489120735,-60.32278930894409,-63.1961805948998,-65.95799599914947,-68.69730477497382,,,-74.14594002369208,-76.77331994701733,-79.39315163755934,-82.04439283736087,-84.56699408217766,-87.09705852307715,-89.59728147040794,,
mn/2/mn_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_hydroxyl-O-0-d1_6,-42.93650605452671,-51.07298889171645,-95.57155673938678,-54.84650593953258,-58.307318561696945,-61.5788916195873,-64.66185711837493,-67.61940031509471,-70.3894912858657,-73.02251328512043,-47.08875221482028,-75.52591851152751,-77.91101288562783,-80.33038791504221,-82.45734886053086,-84.48913306566828,-86.65235284955276,-88.56093019794339,-90.38577440308198,-92.11038435890266,-93.87406574327268,-46.71603014537534,-53.16841777051311,-96.50526238594847,-56.138524653340646,-58.49312681962811,-62.08299331691199,-64.83767666740754,-67.50331596972866,-70.10171382903411,-72.6061798738695,-49.836744218542485,-75.04260268390173,-77.41527630688817,-79.72765731719944,-81.98235250461681,-84.18017138314477,-86.30401306232292,-88.34454526963926,-90.53347410373708,-92.50226136889451,-94.59832291860279
mn/3/mn_3_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_pyridine-N-3-0_pyridine-N-3-0_5,,-67.67603688012852,-105.68600034758717,-71.83459080632915,-75.93625919972656,-78.932312959873,-81.98173108765619,-84.74047820481195,-87.2398978389688,-89.50965599876429,-63.13656119552464,-91.5146774131386,-93.44352617317259,-95.19602294242571,-96.77638069757575,-98.34104257401565,-99.67028120829782,-100.97872620686161,-102.22715142044807,-103.4203540184506,-104.57057881318993,-69.10916480633892,-76.43353448645794,-109.52389461985928,-80.131312655282,-82.99080843272716,-85.55972744046947,-87.94937029413259,-90.17191881866826,-92.24154222604876,-94.17152918434154,-72.92806524494434,-95.93887391195966,-97.64875147714493,-99.2394528465715,-100.73616448868138,-102.1990126526888,-103.52677481414435,-104.8023177021847,-106.04200443484909,-107.22998605309861,-108.39725964133422
mn/2/mn_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_SH2-S-0-0_misc-C-4-0_SH2-S-0-0_6,-34.57570574244114,-46.596191468633094,-104.2149349159945,-51.86498747906252,-56.68451723008926,-61.258944196536454,-65.40510844611667,-69.20358059149525,-72.85601355414751,-76.05750379537231,-40.71122124244134,-79.45490786768076,-82.44199742697117,-85.21392437805882,-87.8802592189528,-90.42429394301698,-92.90390242296235,-95.30123393153954,-97.62280092313017,-99.85649074443117,-102.17257349234616,-44.60915659310889,-53.41835889723044,-107.85153945768312,-57.65656477434786,-61.59919394235665,-65.24247807606424,-68.72017711742687,-72.16104087543454,-75.43562659928271,-78.57904769043064,-48.98050939430826,-81.53539224292155,-84.53068354260934,-87.3658108981082,-90.09380568988641,-92.7339723304671,-95.4573777548682,-98.01602482913606,-100.49810369771222,-102.89388706607252,-105.47132714442948
fe/3/fe_3_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_pyridine-N-3-0_imidazole-N-2-0_pyridine-N-3-0_6,,,,,,,,,,,,-88.8230785412003,,,,,,,,,,,,,,,,,,,,,,,-68.11235001829397,,-112.36972143997588,,,,,
mn/2/mn_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_cs-C-0-0_cs-C-0-0_6,,,,-45.72135867626275,,-59.61917439886902,,,,-74.69936684809012,,-78.06639084374822,,-85.45097200839119,-87.92525612022112,-90.6265017189756,-92.27094973053605,-98.47883840200866,-100.78513534558378,-99.69218689291887,-102.27755329891674,,,-107.79289908783845,,,,,,,,,,,,,,,-100.9852252060402,-103.54760289172394,-105.11039433913737,-105.66306589295834
cr/2/cr_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_formaldehyde-O-1-0_formaldehyde-O-1-0_5,,-52.86770949517381,-81.1353297244119,-55.706519805295784,-58.51880045005819,-60.70465269599628,-62.73590156300119,-64.6361349943396,-66.34672001893047,-68.03040909256187,-49.67003886526075,-69.51426818987863,-70.96509605043974,-72.31560687674282,-73.60295440545481,-74.83101372976881,-75.99633129925353,-77.1175024815771,-78.18123192201948,-79.20770799574079,-80.18667674268637,,,-102.26848762687641,,,-75.72209705344176,,,,,,,,-89.82648576278389,-91.50300124722673,-93.14817157222102,-94.7442978655187,-96.30424975587165,-97.81815600173945,-99.30889105465654,-100.82771653325275
cr/2/cr_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_acetonitrile-N-1-0_misc-C-4-0_acetonitrile-N-1-0_5,,-53.07920457777814,-91.98467983543516,-56.433838104947235,-58.4356367566406,-62.58702752077869,-65.21587226262223,-67.7692533106571,-70.17361928681134,-72.3740136847288,-41.34426341601986,-74.49412527384023,-76.47932100200138,-78.63105900916295,-80.52502761028073,-82.33483321475933,-84.0816876957766,-85.76399556336816,-87.39334301989584,-88.969568633742,-90.5025907370894,-47.58040048896054,-57.997483523438014,-94.2837205779513,-60.86800611328078,-63.55145155879406,-66.06903447173693,-68.53651478973963,-70.76021567827868,-73.04453265995772,-75.15388389332276,-54.866178255921156,-77.17938639130807,-79.10937345432725,-81.00965835070434,-82.82310152118181,-84.58957481923139,-86.29972558921516,-87.97159363263499,-89.59810721557861,-91.1914410607211,-92.75434063572354
fe/2/other/fe_2_cs-C-0-0_cs-C-0-0_cs-C-0-0_thiocyanate-S-0-d1_thiocyanate-S-0-d1_thiocyanate-S-0-d1_5,18.290708385962883,5.403007602277152,-56.3015425881432,-0.8314310537607098,-6.718003294914141,-12.16805741665019,-17.164934122096728,-21.700601627545957,-25.82148215609068,-29.573976301253825,11.847083249919116,-33.007649016004805,-36.14887307812718,-38.97253127358151,-41.77947144091017,-44.14509784324004,-46.51953715728962,-48.703447500569105,-50.77132553537878,-52.70890489845497,-54.54951677924651,9.211564736504865,-0.7067368889992462,-64.12241944159189,-5.414729120715479,-9.91754432945556,-14.249381694530848,-18.36339971768452,-22.327052753141878,-26.138893975066104,-29.81291609861861,4.182577856197775,-33.3004357679914,-36.77518502090229,-40.125849547109226,-43.376124857452666,-46.52967600518885,-49.61144558234881,-52.62582223916313,-55.5824924291404,-58.48043603318765,-61.32746895450982
fe/3/fe_3_carboxyl-O-1-d1_carboxyl-O-1-d1_carboxyl-O-1-d1_fluoride-F-0-d1_carboxyl-O-1-d1_fluoride-F-0-d1_6,,-36.81891354470839,-135.57670954906743,-41.669820396880304,-46.425133218487595,-51.15522639392787,-56.12546373010795,-61.13771871103431,-66.27661806729516,-71.50927443852495,-31.74484044862985,-76.81605490172929,-82.22526201904981,-88.4022312323586,-94.01731117746718,-99.95079588171616,-105.6167326901645,-111.82392395025934,-117.74545248186067,-123.6052867979239,-129.58231637039057,,,,,,,,,,,,,,,,,,,,,
co/2/co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_carboxyl-O-1-d1_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3789056891885489,,,42.85763499249176,
fe/2/other/fe_2_misc-C-4-0_misc-C-4-0_misc-C-4-0_chloride-Cl-0-d1_misc-C-4-0_chloride-Cl-0-d1_5,-14.372246305809773,-24.513489911183324,-72.38872384397418,-29.06731792345042,-33.280188342975464,-37.18268161285028,-40.78660359422291,-44.06986656714695,-47.19634205683468,-50.15582943451179,-19.6116567603521,-52.741991266101586,-55.30742218995146,-57.60655922597268,-59.82244854190064,-61.901336050895154,-63.875214654216734,-65.74177404995974,-67.52079612515743,-69.21437382562608,-70.83482812403922,-16.019226770807364,-24.094546673370672,-80.41936503491027,-27.96288888386301,-31.717221849226185,-35.32901743520006,-38.90028913225027,-42.31461000796932,-45.704466774622844,-48.898763033403,-20.112616657354046,-52.10118953183938,-55.19225709031919,-58.21368665683096,-61.16205352094063,-64.06205897276864,-66.899973509141,-69.69054250733824,-72.4323161889237,-75.13329325461908,-77.79384926045141
mn/2/mn_2_thiocyanate-S-0-d1_thiocyanate-S-0-d1_thiocyanate-S-0-d1_thiocyanate-S-0-d1_imidazole-N-2-0_imidazole-N-2-0_6,,-60.49214039025521,-113.54546189021241,-65.52750425120712,,-74.24370899970769,-77.99546939685438,-81.49218308618563,-84.9759302393121,-88.17734525729993,,-91.00969511069978,,-96.21526021479548,,-101.1180307260325,,,-107.67980947581663,,,,-69.60124922857966,-116.94967175756412,-73.26849263956586,-76.61990557548614,-80.02446739290514,-83.07177560748208,,-88.93952977099015,-91.66575056564562,-64.2590800484667,-94.13716829119339,-96.60243739473624,-99.0277810380138,-101.37888458185047,-104.01964105924385,-106.69664517615617,-108.43057044908392,-110.64565514489806,-112.74022022231772,-114.77532727262542
fe/2/a_f/fe_2_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_cs-C-0-0_5,-29.594342936024198,-37.6640136493951,-78.55164886409908,-41.347303317406556,-44.767437852998974,-47.96670751431256,-50.940373687997585,-53.7116095906214,-56.30493580960121,-58.7213839505478,-33.73375865707178,-61.03539793360278,-63.141645753010685,-65.19729186740588,-67.12854470142682,-68.98164412095706,-70.74401597880524,-72.43945260580249,-74.05659707750789,-75.6103972975185,-77.10716309259728,-25.834995321618184,-33.28804486376065,-86.85254427036789,-36.88881029450997,-40.41260396420815,-43.819538009084404,-47.11816164861338,-50.34496024697605,-53.480331188486375,-56.57860433520831,-29.601273588628537,-59.54428769405463,-62.49475583672115,-65.35282980196054,-68.19155407862631,-70.95751819691964,-73.70417224118601,-76.39455186261954,-79.0599372564819,-81.68431878802998,-84.28432059830884
co/2/co_2_pyridine-N-3-0_pyridine-N-3-0_water-O-0-0_water-O-0-0_pyridine-N-3-0_water-O-0-0_4,-8.366991085184912,-17.755747735085553,-47.14323999089317,-20.525404842903377,-23.211381977379556,-25.606917097928836,-27.92205473311573,-29.79406688898012,-31.683016629455505,-33.51177190073707,-14.482804387813129,-35.230595204968246,-36.80473788763908,-38.30339092932132,-39.712040526788925,-41.15573043182061,-42.43939966238222,-43.415540442227424,-44.56075201414347,-45.442920381628056,-46.46808660908381,-14.686475771515806,-19.903548830083654,-50.96237874799071,-22.347180792622815,-24.462742134520987,-26.787806120309344,-28.508647654201074,-30.92293904041662,-32.82833985170574,-34.59653660853965,-17.57422564788797,-36.299326402975275,-38.16408221709916,-39.800969020645596,-41.38351061043541,-42.915985319272465,-44.40554386532522,-45.82991907181732,-46.95056392419149,-48.30820476308252,-49.64220035067667
mn/3/mn_3_chloride-Cl-0-d1_chloride-Cl-0-d1_chloride-Cl-0-d1_chloride-Cl-0-d1_water-O-0-0_water-O-0-0_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cr/2/cr_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_misc-C-4-0_5,,-60.308040916285016,-97.93462864265759,-63.58274913821117,-66.60311036454166,-69.40923996532267,-72.02564021197927,-74.47716825349208,-76.78949590555663,-78.96336160847459,,-81.05414565798785,-82.99201710557954,-84.91288929983087,-86.6728505729627,-88.40139876557895,-89.98837104397735,-91.6188048272326,-93.19478887093157,-94.77542016118207,-96.3265034282207,,-68.27423773002467,-101.70274225962866,-70.9225077572125,-73.40096363559391,-75.77651225768204,-77.98450471903315,-80.10777507000746,-82.13527221209665,-84.10899898481502,-65.45387644611519,-85.9428943769337,-87.75982888524152,-89.47593664103307,-91.1814290626102,-92.8093983587246,-94.41221757611228,-95.94592619144385,-97.40959672141183,-98.84838939639063,-100.26809264817598
cr/2/cr_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_water-O-0-0_5,,-55.67292349181787,-82.42832075926795,-58.14433827475336,-60.40404744133554,-62.4785882953884,-64.3980142027016,-66.18353635088025,-67.85281220871603,-69.42998378565729,-52.94770045959314,-70.8976523250886,-72.32254622306569,-73.63212435349867,-74.89531279993254,-76.1090785616518,-77.27257518248345,-78.38007408148765,-79.4480550942835,-80.47773017976408,-81.47035177928565,-58.36744222057343,-62.64079188393317,-86.44000328293997,-64.54933406879206,-66.3346666678824,-68.02899941948777,-69.61786514089715,-71.12574880027917,-72.56979629847638,-73.94586535669728,-60.59105982579454,-75.2757352963101,-76.54385356097215,-77.77713523532856,-78.96295271463663,-80.11794252476638,-81.23734657311381,-82.32906368665066,-83.39190381327909,-84.43080225124336,-85.44583524036854
mn/2/mn_2_chloride-Cl-0-d1_chloride-Cl-0-d1_chloride-Cl-0-d1_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/2/other/fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_chloride-Cl-0-d1_chloride-Cl-0-d1_5,-42.291637312222136,-48.78680694233607,-86.31166509110254,-51.868310269016014,-54.81801509971545,-57.606202251606106,-60.30285345240631,-62.847285057305044,-65.28318847558363,-67.52763925502188,-45.5810301451443,-69.66339195992171,-71.69470822507502,-73.62421638593771,-75.4602723495941,-77.21115533029756,-78.88459100331875,-80.48758655571928,-82.02652474921278,-83.50691350962529,-84.93386236783842,-36.86287392564415,-43.516077164520844,-94.65218190748719,-46.809419640000044,-50.047307721239136,-53.21617775459521,-56.338274996209535,-59.420155181861425,-62.40158602442468,-65.32978089135713,-40.22056090899293,-68.2062108162755,-71.03315466119098,-73.81101504663003,-76.54356421946098,-79.23353656617813,-81.88444124322493,-84.49929627215916,-87.0809199287509,-89.63204836186587,-92.15504580008964
mn/3/mn_3_cs-C-0-0_cs-C-0-0_cs-C-0-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_6,-44.78534567126376,-56.091353999132636,-111.60196204261874,-61.11320367411664,-65.67242271528234,-69.87872378117095,-73.67779926679076,-77.67906305496474,-81.03122675965342,-84.3859145779047,-50.68550312514652,-87.3637545891273,-90.16504801620638,-93.0595938190842,-95.63421729244247,-98.11029527801048,-100.53071246357901,-102.90572655438453,-105.20267351555601,-107.42941384491387,-109.43044832214542,-53.40904036328201,,,-64.78225996254598,,,-76.02120452430826,-78.54609415553203,-81.70692893836528,-86.712967991309,-57.23953198189251,-89.76074767018471,-90.11900079383388,,,,,,,,
fe/3/fe_3_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_cs-C-0-0_6,-22.51780158002327,-31.246034070683958,-106.74058799701328,-35.638778157803294,-40.067256346380404,-44.70610504828913,-49.208246202779,-53.91307807234438,-58.46616497635469,-62.97862468383526,-26.86849135959337,-67.43291987086717,-71.8097037503975,-76.07108633058701,-80.23259637876141,-84.31348450517997,-88.36112146254098,-92.20204894569483,-96.02555812634789,-99.84829567513441,-103.3632405133823,-27.865121823170657,-36.34003099745574,-111.85637748419757,-40.46373696511383,-44.90670392587906,-49.14660946434578,-53.51733912116953,-57.864990631030295,-62.25454203663078,-66.62447673442303,-32.07574005367268,-71.02356056438775,-75.33785842740609,-79.63684642554338,-83.90985480737477,-88.06836640898325,-92.1475205078112,-96.16080931354658,-100.1070538645324,-104.09119938736474,-107.89839357675602
fe/2/a_f/fe_2_ammonia-N-0-0_ammonia-N-0-0_ome2-O-0-0_ome2-O-0-0_ammonia-N-0-0_ome2-O-0-0_5,-29.217842920825213,-36.59979564043479,-77.7267210251115,-40.0573129845865,-43.34242090220784,-46.43585013988438,-49.39157560293764,-52.17443252674251,-54.82281552561501,-57.28299305414653,-32.98134742563924,-59.61685833230262,-61.832256119978894,-63.93580234167447,-65.93631152380762,-67.84299130162569,-69.66405264215076,-71.40733535674173,-73.07931507817548,-74.68647288671421,-76.23390160138771,-24.678715697358356,-31.853757923848118,-85.89418563938274,-35.34464513958788,-38.76940094487461,-42.19644395475794,-45.53764679586383,-48.814984369833965,-51.98844268435172,-55.09254049549507,-28.286500278948424,-58.13376570115819,-61.114749575699584,-64.03980334885583,-66.91266287150208,-69.73777094098799,-72.51909414243438,-75.26052473517626,-77.965586295941,-80.63756865639739,-83.27950751746157
mn/3/mn_3_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_carbonyl-C-0-0_ammonia-N-0-0_carbonyl-C-0-0_5,,-66.3541954022277,-102.50775106550527,-69.55803693090762,-72.58274254158572,-75.4446702189952,-78.14373208355593,-80.6869911950087,-83.07864240094862,-85.3231780482981,-62.956104853462186,-87.42591149035162,-89.39310846519648,-91.2321852599034,-92.95174852082894,-94.5400875822723,-96.05819583066042,-97.48711819807573,-98.85475677102723,-100.11496232490671,-101.33568274882906,-69.85456633499325,-75.15427004883212,-106.26464917278423,-77.63378026159342,-80.0072365165714,-82.2731134077401,-84.44156071920355,-86.51313904713447,-88.4904723699993,-90.37636016289535,-72.56300536060026,-92.17392334178803,-93.86355742375085,-95.50839097715816,-97.06643057645792,-98.55110371712489,-99.96844318362838,-101.34647231325529,-102.63808335284573,-103.8874452157257,-105.09467909731372
fe/2/other/fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_misc-C-4-0_misc-C-4-0_misc-C-4-0_5,-20.078382903204616,-28.5504678557138,-71.56473865279183,-32.41252041967954,-36.0183538945296,-39.39091969600491,-42.4948756054359,-45.50540288709454,-48.19756420632328,-50.82637255360043,-24.4320439221622,-53.179442665304585,-55.48680950183685,-57.624168922972316,-59.674034600305745,-61.60558153803577,-63.45841965633611,-65.21431364006253,-66.90344801027537,-68.51576323720047,-70.07141290671332,-17.687847284036522,-25.26288350172571,-79.78330038790294,-28.91924570240725,-32.5190844528467,-36.00794482596373,-39.37696057347913,-42.714971818996254,-45.889808653906506,-49.02465569800216,-21.527001894378376,-52.099271612669256,-55.07490503822502,-58.003222114310425,-60.883015278972,-63.705292601684704,-66.48422518834221,-69.21550952614581,-71.9106993592627,-74.56639219438088,-77.19103795008142
mn/3/mn_3_cs-C-0-0_cs-C-0-0_ome2-O-0-0_ome2-O-0-0_cs-C-0-0_ome2-O-0-0_5,,,,,,,,,,,,,,,,,,-92.10475578968334,,,,,,,,-68.07756376728949,,,,,,,,,,,,,,,,
co/2/co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_hydroxyl-O-0-d1_4,-5.4038299876420695,-9.760586306257792,-44.07019197805902,-12.045330135647578,-14.428979038505766,-16.659023417212172,-19.01471077963857,-21.365435570867238,-23.700493726023225,-25.906568336547465,-7.484902699282884,-28.002162290984167,-29.979115839944516,-31.848685980044195,-33.557014327785915,-35.474870384413336,-37.11022600514533,-38.647468685539586,-40.11009461640311,-41.498905008106306,-42.81799555231256,-5.8145561690344305,-10.214138479286456,-47.5860146065065,-12.56035471967824,-14.899791837729554,-17.232368792323374,-19.55242717919962,-21.802151741901543,-23.97033566802253,-26.296365575419102,-7.928005757166899,-28.559244311515148,-30.79929860108095,-32.88717221330367,-34.90232069342844,-36.84471675038158,-38.71841981195406,-40.47766713720881,-42.21460934419481,-44.206456181788674,-45.91821400858293
fe/2/other/fe_2_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_formaldehyde-O-1-0_formaldehyde-O-1-0_5,-34.67369594143314,-41.72272311111359,-78.50050622194345,-44.87550847753676,-47.81882954619988,-50.58994945091685,-53.18716758737268,-55.628758536265394,-57.9303791170652,-60.10836140313781,-38.33024679774691,-62.16953515960314,-64.12790879674368,-65.99566988990408,-67.78090497444222,-69.49098395033677,-71.13259064417754,-72.71171248120146,-74.23365597695329,-75.70310040486052,-77.12417313632446,-29.360924746976142,-36.15963295290258,-86.78032430906222,-39.44240096928326,-42.64735183582164,-45.77942597721943,-48.85984845176612,-51.88086111743557,-54.818171034766266,-57.701260424686566,-32.798380136292174,-60.53366043647057,-63.31879610072408,-66.06018533595227,-68.76123883152117,-71.42500768312861,-74.05470527830201,-76.65302232449152,-79.22258227225119,-81.76561791224877,-84.28425016908719
fe/2/other/fe_2_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_furan-O-0-0_furan-O-0-0_5,-43.911252988967725,-49.818810318266074,-85.08709850016247,-52.64323406574821,-55.350639871473916,-57.99109388730612,-60.442546216335565,-62.824412879788945,-65.09444695799537,-67.18994866016777,-46.90064340994859,-69.18689771919666,-71.09546291647058,-72.91239166411266,-74.6514246618909,-76.31502240164802,-77.9133119103258,-79.44987640106092,-80.93158624114419,-82.36212256975081,-83.74619617953226,-36.94083734075152,-43.35997456287542,-93.48433705011686,-46.55471383233193,-49.73707902854651,-52.801880784270566,-55.86538520667978,-58.82485669818859,-61.74167935718799,-64.5992871803417,-40.16831971608406,-67.41651596174997,-70.18027497766762,-72.90404577052786,-75.58476077233905,-78.23054697367063,-80.84136474428118,-83.42205817299173,-85.9742379502195,-88.50058897595027,-91.003332793464
mn/2/mn_2_furan-O-0-0_furan-O-0-0_furan-O-0-0_furan-O-0-0_ammonia-N-0-0_ammonia-N-0-0_6,-51.334595089909804,-58.0072691256017,-95.25442625363408,-61.03178053742466,-63.943920238453366,-66.62239971929093,-69.17297997358892,-71.48188011999459,-73.73445424626524,-75.95334259745279,-54.77228735337817,-78.0662071835941,-80.09894433781986,-82.0317327614397,-83.89478724544037,-85.6837008567007,-87.41337588747153,-89.08106813636826,-90.6965309756463,-92.26046479810437,-93.77914280936471,-49.33737785052436,-54.97113355522855,-93.71412051219335,-57.64052509026006,-61.5902020811736,-62.830856320895585,-65.32820289098797,-67.61053013229863,-69.87174191193212,-72.04867263602102,-52.20612499405352,-74.16915400594053,-76.36798124409866,-78.43068286409353,-80.46175395017634,-82.46094372797586,-84.42417161154273,-86.3451370742184,-88.22437982739025,-90.04648106075206,-91.89151122392539
co/2/co_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_pyridine-N-3-0_acetonitrile-N-1-0_pyridine-N-3-0_4,,-21.458908810661896,-53.58740698164867,-24.464847163824118,-27.186190289578736,-29.786818965302245,-32.089875324587126,-34.2477749384012,-36.29589346509775,-38.2262786088821,-18.40384514855228,-39.935937676260416,-41.58734553112749,-43.04486601658067,-44.607384614609046,-46.01915787489872,-47.455277804575495,-48.668282429326766,-50.0158628475558,-51.31956425783751,-52.48106385410839,-17.71299720267735,-23.341441791008826,-57.03444536548476,-25.86752386620164,-27.979082659873942,-30.63664734110671,-32.857273766547465,-34.954820094856615,-36.94255767629193,-38.965244961825874,-20.59012736601574,-40.826884249076585,-42.60645158872941,-44.252505899902744,-46.16000140596766,-47.82743051278967,-49.455053221570694,-51.02528195712364,-52.52162922096684,-54.033330154435454,-55.53670507150534
cr/2/cr_2_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_formaldehyde-O-1-0_water-O-0-0_5,,-59.502104576449895,-88.58585760150656,-62.978634947736474,-65.89990627019107,-68.37225433148538,-70.5782479240066,-72.55368047443883,-74.33824713769478,-75.96671930632766,-55.32827288929089,-77.42623102913757,-78.88632167723884,-80.16689466360714,-81.43051383048861,-82.58977142601779,-83.70235906200479,-84.762938213293,-85.77747593540525,-86.75043756369844,-87.68553619459638,-60.742335739610525,-67.15687605719499,-92.65893007811815,-69.6241778629029,-71.79980943765831,-73.74714309112949,-75.54809077407694,-77.19550979302878,-78.72146903167761,-80.18148407287798,-64.19169959398772,-81.53233879387581,-82.8375535419633,-84.06938606809635,-85.26560350049256,-86.4073981669454,-87.5231108682893,-88.60460419496154,-89.65544372910865,-90.67974692522611,-91.68016860028271
fe/3/fe_3_cs-C-0-0_cs-C-0-0_cs-C-0-0_pyridine-N-3-0_cs-C-0-0_pyridine-N-3-0_6,14.849470324650014,0.9925255725409148,,-5.250912453877223,-11.198460095053973,-16.848183462611708,-22.299142115450728,-27.552829254086866,-32.62951645082006,-37.34323422184465,7.675902210362371,-42.08288727509158,-46.660281993280094,-51.07097029094774,-54.40697424001285,-58.430016261342104,-62.358784098174624,-65.4442547382092,-68.88010515382855,,,,,,,,,,,-41.52418213737073,,,,,,,,,-77.55509114399727,,,
co/3/co_3_chloride-Cl-0-d1_chloride-Cl-0-d1_chloride-Cl-0-d1_chloride-Cl-0-d1_misc-C-4-0_misc-C-4-0_5,13.244970194222626,7.424798793033671,-56.94061905758995,4.136547654006473,0.641505678056572,-3.047181791826939,-6.868277206306697,-10.752722042883832,-14.64235641960488,-18.50057243012308,10.428780388367635,-22.302461375239716,-26.03542851404326,-29.69702403649908,-33.292697039016474,-36.83200201184202,-40.32334530651565,-43.769260808401214,-47.165178705138416,-50.50180755552869,-53.75666910372745,17.759489915773077,12.229347839410922,-58.816086717161525,9.230764232858544,5.99789379121472,2.534090357381891,-1.1289251766703565,-4.9406569064233645,-8.867722291960884,-12.882859987896715,15.09793908783939,-16.966682100493987,-21.10353958771628,-25.280265070940104,-29.48536583438418,-33.7081897240842,-37.93825359166704,-42.130197591521934,-46.354436047330616,-50.542769355209536,-54.6991519311853
cr/3/cr_3_ammonia-N-0-0_ammonia-N-0-0_ome2-O-0-0_ome2-O-0-0_ammonia-N-0-0_ome2-O-0-0_4,,-45.97409915080769,-62.825946846841944,-48.04518579168517,-49.99699416237271,-51.64430000118582,-53.14234393796608,-54.37062692834945,-55.41402519175735,-56.19919723781612,-43.74370929167182,-57.099686574660296,-57.86920300702932,-58.70854476736028,-59.30694234138767,-59.868414802771035,-60.46236593927874,-60.983519505403464,-61.48938495906367,-61.95561478392954,-62.40297772365093,-55.37580978358422,-58.345390314489784,-68.55790259614615,-59.557744350697135,-59.38796875932847,-60.811414288680396,-62.84904417314786,-63.60951781890723,-64.30774532199081,-64.95121678988613,-57.10605328227244,-65.4659021308437,-65.97091358831504,-66.44973896921773,-66.80929957793721,-67.0836759093746,-67.42333659840837,-67.6250470912994,-68.00798983906097,-68.16361310666048,-68.41601834398871
