,pbe_hfx_0,pbe_hfx_10,pbe_hfx_100,pbe_hfx_15,pbe_hfx_20,pbe_hfx_25,pbe_hfx_30,pbe_hfx_35,pbe_hfx_40,pbe_hfx_45,pbe_hfx_5,pbe_hfx_50,pbe_hfx_55,pbe_hfx_60,pbe_hfx_65,pbe_hfx_70,pbe_hfx_75,pbe_hfx_80,pbe_hfx_85,pbe_hfx_90,pbe_hfx_95,scan_hfx_0,scan_hfx_10,scan_hfx_100,scan_hfx_15,scan_hfx_20,scan_hfx_25,scan_hfx_30,scan_hfx_35,scan_hfx_40,scan_hfx_45,scan_hfx_5,scan_hfx_50,scan_hfx_55,scan_hfx_60,scan_hfx_65,scan_hfx_70,scan_hfx_75,scan_hfx_80,scan_hfx_85,scan_hfx_90,scan_hfx_95
fe/3/fe_3_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_carbonyl-C-0-0_6_LS,-2616.201887024146,-2616.2145108535406,-2616.754021425141,-2616.2247737103,-2616.237529798802,-2616.2532048684657,-2616.270820603401,-2616.291382374164,-2616.314068049869,-2616.3390010833305,-2616.2067083521665,-2616.3661239960443,-2616.3952473355685,-2616.426312643302,-2616.460185095405,-2616.495784132468,-2616.5341160632493,-2616.573733822381,-2616.6159107842163,-2616.660039661312,-2616.7060918359316,-2617.6804138971834,-2617.5390603111737,-2616.484300912943,-2617.470659539355,-2617.403106468982,-2617.3374344497224,-2617.2717652172632,-2617.2083075220844,-2617.146070659961,-2617.08504243378,-2617.6091444174344,-2617.025278637751,-2616.966614937557,-2616.908943299528,-2616.8522702373907,-2616.796401090406,-2616.7416769104907,-2616.6881106809133,-2616.6357892687024,-2616.5843603042213,-2616.533870026158
fe/3/fe_3_thiocyanate-S-0-d1_thiocyanate-S-0-d1_thiocyanate-S-0-d1_cs-C-0-0_thiocyanate-S-0-d1_cs-C-0-0_6_HS,,-4099.089961192653,-4099.86135224911,-4099.116445977191,-4099.14542530138,-4099.176769533612,-4099.210336207693,-4099.245954900612,-4099.283520338722,-4099.322922278971,-4099.070693579437,-4099.364085617408,-4099.406950447587,-4099.451464797642,-4099.497582056904,-4099.545256674746,-4099.5943385750015,-4099.645075093858,-4099.6971557932,-4099.750588662702,-4099.805327496048,-4100.93791873802,-4100.796250018163,-4099.766001314831,-4100.729788127643,-4100.664722164366,-4100.600988984601,-4100.538481294066,-4100.477120709358,-4100.41685018308,-4100.357623248054,-4100.8642233250375,-4100.299401158457,-4100.242150942622,-4100.185843262798,-4100.130337025444,-4100.075933040078,-4100.022216557503,-4099.969476840878,-4099.917485715333,-4099.866246279792,-4099.815762438051
fe/3/fe_3_thiocyanate-S-0-d1_thiocyanate-S-0-d1_thiocyanate-S-0-d1_cs-C-0-0_thiocyanate-S-0-d1_cs-C-0-0_6_LS,-4099.081255798372,-4099.106550106253,-4099.725119367249,-4099.124327626716,-4099.121799203741,-4099.143240202905,-4099.167943262389,-4099.195317096516,-4099.224284072369,-4099.256469578947,-4099.092130781708,-4099.290857035303,-4099.326793774865,-4099.364914085102,-4099.404840657783,-4099.446565150344,-4099.489833220097,-4099.533436620162,-4099.579470308378,-4099.626968021787,-4099.675143677038,-4100.952286849389,-4100.785209449254,-4099.626093848906,-4100.709504765837,-4100.635847178471,-4100.563110807639,-4100.4929456934005,-4100.424323116092,-4100.356672539917,-4100.290449476199,-4100.862141544812,-4100.225554556095,-4100.16161357657,-4100.098971301498,-4100.037198486749,-4099.975528052429,-4099.915475707863,-4099.856260533427,-4099.797198381236,-4099.7393717387695,-4099.682377746225
fe/3/fe_3_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_thiocyanate-S-0-d1_thiocyanate-S-0-d1_6_HS,-2550.507749496534,-2550.524617580088,-2550.924796365941,-2550.5352466404274,-2550.5472601735773,-2550.560607574003,-2550.5752382974156,-2550.5911529649875,-2550.6084864149657,-2550.627537538322,-2550.5153998361857,-2550.6507759716133,-2550.67320541149,-2550.6968198789173,-2550.721593850838,-2550.747487299492,-2550.7744970032163,-2550.8025833948795,-2550.831701601241,-2550.861806108607,-2550.892851889136,-2551.6309024667025,-2551.537139792373,-2550.811610004139,-2551.4914814082235,-2551.446562869736,-2551.40244431783,-2551.3590665925353,-2551.316561031588,-2551.27391944455,-2551.2313285017403,-2551.5835978381037,-2551.190812943582,-2551.1504482506016,-2551.1106382107273,-2551.0714662030678,-2551.0327386607532,-2550.994662566229,-2550.957159885781,-2550.920038652426,-2550.8834306897493,-2550.8472892642826
fe/3/fe_3_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_thiocyanate-S-0-d1_thiocyanate-S-0-d1_6_LS,-2550.475112998658,-2550.4777302476655,,-2550.4820422827597,-2550.488735945814,-2550.497761072578,-2550.508750004099,-2550.520852401764,-2550.534932536137,-2550.550326740988,-2550.4754748129626,-2550.566765847299,-2550.584544353425,-2550.603924733305,-2550.6242739572754,-2550.646281392128,-2550.6713320856034,-2550.69567452045,-2550.7218319582557,,,-2551.5962981200614,-2551.487084408328,,-2551.436416413814,-2551.386606847914,-2551.338364638361,-2551.2915279264703,-2551.2457644125097,-2551.20097139176,-2551.156238744231,-2551.543241917414,-2551.112836868513,-2551.0699302188623,-2551.0285401752803,-2550.9886138598868,-2550.9490386973703,-2550.910466659399,-2550.872485460413,,,
fe/3/fe_3_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_cs-C-0-0_6_HS,-2080.3910842999476,-2080.4047014700423,-2080.733446970696,-2080.41384357925,-2080.4244084937773,-2080.436296617429,-2080.4494579724837,-2080.4638056080057,-2080.479271028833,-2080.495791438359,-2080.3971125876433,-2080.5133091612397,-2080.5317710390796,-2080.551101357015,-2080.5713241393278,-2080.59233306119,-2080.614124833464,-2080.6366370111864,-2080.6598624963053,-2080.6837513587025,-2080.708290398118,-2081.269600250397,-2081.1971064053732,-2080.6587786645814,-2081.1621421174827,-2081.1279715210467,-2081.0945411811454,-2081.061814611786,-2081.029746555518,-2080.998299314215,-2080.9674379475723,-2081.2329123647532,-2080.9371287853655,-2080.9073062742523,-2080.878038320581,-2080.8492087325953,-2080.82084798077,-2080.792888836667,-2080.765341675512,-2080.738167478659,-2080.711362818682,-2080.684902639778
fe/3/fe_3_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_cs-C-0-0_6_LS,-2080.3551998718676,-2080.3549077076095,-2080.563344887703,-2080.3570495282356,-2080.360557208224,-2080.3650528503304,-2080.371039581349,-2080.377889584375,-2080.3860991938855,-2080.3954285357013,-2080.3542948888385,-2080.405847882006,-2080.417334905494,-2080.4298742728924,-2080.4434652618,-2080.4579708695633,-2080.4733123168903,-2080.4897035824297,-2080.5068359132183,-2080.5246328509593,-2080.5435704649963,-2081.2251943186525,-2081.139194835981,-2080.4805240459473,-2081.097658999368,-2081.056408079047,-2081.0162210144795,-2080.9765292387933,-2080.937532753595,-2080.8990903115764,-2080.8612650054556,-2081.1817963806734,-2080.8239454516374,-2080.787247664053,-2080.751128831752,-2080.715489766322,-2080.680501999423,-2080.646042304573,-2080.612099555776,-2080.578636613182,-2080.5454828083753,-2080.5129554747546
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_furan-O-0-0_6_HS,-2043.458322654503,-2043.486251512081,-2043.9772091382679,-2043.5025846734843,-2043.5204064277023,-2043.539662061744,-2043.560303692517,-2043.5822893086374,-2043.6055817102824,-2043.6300939628331,-2043.4714717703346,-2043.6559471379667,-2043.6829809437656,-2043.7111697300916,-2043.7405722393207,-2043.771083345279,-2043.8027480494854,-2043.8354966696438,-2043.8693427472167,-2043.9042483998599,-2043.9402131101945,-2044.5266766377465,-2044.4424755278117,-2043.8009871734957,-2044.4014852006026,-2044.3613086134515,-2044.321776337412,-2044.2829530767374,-2044.244757796255,-2044.2071949699875,-2044.1702365729122,-2044.4841798125217,-2044.1339536252715,-2044.0981916942417,-2044.0630535322116,-2044.0284381385611,-2043.9943934342573,-2043.9608694940332,-2043.927882813246,-2043.8954047602904,-2043.8634388244514,-2043.8319671118472
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_furan-O-0-0_6_LS,-2043.3793014746295,-2043.3848258052346,-2043.7975140920948,-2043.3944303656504,-2043.4060580228136,-2043.4196815546459,-2043.43491823757,-2043.4518536825299,-2043.470690998969,-2043.4906071620048,-2043.3773775636025,-2043.5119381835732,-2043.5349820734266,-2043.5592305543958,-2043.5848291471723,-2043.6116456566535,-2043.6396959513772,-2043.668943650851,-2043.699371934738,-2043.7309566279728,-2043.7636774693965,-2044.4298574440138,-2044.334011875949,-2043.6158421520352,-2044.2875530563958,-2044.2421119897444,-2044.1976268071562,-2044.1539672872016,-2044.1111966345816,-2044.0690711585003,-2044.0278220899904,-2044.3813220664624,-2043.9871423360244,-2043.947275160191,-2043.9081186987505,-2043.8696993105937,-2043.8313818009233,-2043.7940581026219,-2043.7574038436787,-2043.7212505605673,-2043.685588691455,-2043.6504565663818
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_6_HS,-2577.261911761925,-2577.3207833964625,-2578.038627895578,-2577.352167024437,-2577.3847558080497,-2577.418492021828,-2577.453271754468,-2577.489189838501,-2577.5261118761177,-2577.5639684966236,-2577.2906726904444,-2577.60282199894,-2577.642541384881,-2577.6832415834706,-2577.724775353673,-2577.7671759180475,-2577.8104053259303,-2577.8544705360146,-2577.899333381488,-2577.944993348127,-2577.9914270791246,-2578.50182087483,-2578.430808864256,-2577.881661561978,-2578.3962156807843,-2578.3622243109107,-2578.3287666417273,-2578.29581909682,-2578.2633923322614,-2578.2314834141243,-2578.2000109119062,-2578.465971705391,-2578.169031484052,-2578.1384648133044,-2578.1083485771746,-2578.0786373632586,-2578.049344433917,-2578.0204446137855,-2577.9919397767485,-2577.9638143554316,-2577.93606560574,-2577.9086828585773
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_6_LS,-2577.1905417167604,-2577.231396066561,-2577.8607787140636,-2577.254776861628,-2577.2801000617333,-2577.307133103022,-2577.3358586189324,-2577.365400278423,-2577.396980299105,-2577.4294908802426,-2577.2099001387755,-2577.4635988888504,-2577.4988541261864,-2577.5349415689384,-2577.5723724123727,-2577.6108270923287,-2577.650199316991,-2577.6904796983463,-2577.7316821230747,-2577.773793550443,-2577.8170384276114,-2578.4167080870243,,-2577.699281381816,-2578.292978500182,,,-2578.1746715044756,-2578.138221069131,-2578.1012750363348,-2578.061824897058,-2578.374754636023,-2578.025988519457,-2577.994850935585,-2577.961186777771,-2577.9271017725764,,,-2577.8289559702525,-2577.58672982243,-2577.759521116497,-2577.7315265378297
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_6_HS,-2292.559634906315,-2292.5989014426077,-2293.24246445785,-2292.621358053763,-2292.645601568416,-2292.6715718325477,-2292.6991584137713,-2292.728489367352,-2292.759310699345,-2292.791724588744,-2292.5783001824548,-2292.8256835116636,-2292.8610762092053,-2292.8979498104354,-2292.9362062628215,-2292.975949938488,-2293.0170213353053,-2293.0594756892397,-2293.1032505657404,-2293.148362382604,-2293.1947645940077,-2293.849500786892,-2293.7517892865153,-2293.0104324876397,-2293.704267765332,-2293.6576416600797,-2293.6118296164727,-2293.5668342851395,-2293.5225975576845,-2293.479115888761,-2293.436348492863,-2293.8001505143866,-2293.3943480607263,-2293.353019666025,-2293.3123949139813,-2293.2724288023755,-2293.233125153292,-2293.1944632523623,-2293.1564348771585,-2293.1190279490875,-2293.0822315913756,-2293.0460366134225
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_6_LS,-2292.493684568394,-2292.518092429851,-2293.0885969277588,-2292.5332432754885,-2292.5521276481227,-2292.5713902818256,-2292.5938080727306,-2292.61831468473,-2292.6447951295836,-2292.6730795708622,-2292.5040788064216,-2292.7031675832955,-2292.7347952369414,-2292.768090288982,-2292.8029891420465,-2292.8394278572014,-2292.8773679908004,-2292.916788673374,-2292.957645810801,-2292.999918796548,-2293.0435763244095,-2293.779295160236,-2293.6695848360255,-2292.860630673386,-2293.6155899627624,-2293.5634655724675,-2293.513601979323,-2293.4644243481002,-2293.4162867178834,-2293.370137707098,-2293.323609546516,-2293.7238078857476,-2293.277872976992,-2293.2330248847725,-2293.1883548635387,-2293.144966499422,-2293.1023459247463,-2293.060509479009,-2293.018932653597,-2292.9783687940553,-2292.9384710088198,-2292.899228426808
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_6_HS,-2745.986522294662,-2746.046239543658,-2746.765464303429,-2746.077997002279,-2746.11092443903,-2746.1449634805053,-2746.180013869285,-2746.2161580778343,-2746.253273732908,-2746.291290351178,-2746.0157210261036,-2746.330265130444,-2746.370072071521,-2746.4108259310965,-2746.452379848172,-2746.4947660572125,-2746.537949301136,-2746.581935290701,-2746.6266876600557,-2746.672205551291,-2746.7184666322037,-2747.2772243472464,-2747.2029481160084,-2746.622290029969,-2747.1667073890817,-2747.131052449343,-2747.0959211711674,-2747.061286198374,-2747.027165299873,-2746.993543162996,-2746.960348454614,-2747.2397489257305,-2746.9276330481994,-2746.8953197602855,-2746.8634449272085,-2746.8319638949947,-2746.8008897415684,-2746.770197572149,-2746.7398893663176,-2746.709949662567,-2746.680375899585,-2746.651157477827
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_6_LS,-2745.9110131084826,-2745.9534402041454,-2746.5898603236255,-2745.97787051338,-2746.004214323328,-2746.031684145483,-2746.061170957517,-2746.0915354419058,-2746.1237082449643,-2746.157101400028,-2745.930963615691,-2746.1915410091256,-2746.227201016035,-2746.263790453185,-2746.300705450163,-2746.339292263018,-2746.378862301879,-2746.419356987641,-2746.4607612644413,-2746.503066009218,-2746.546293222043,,-2747.098204428927,-2746.434787868489,-2747.0563086297107,,,-2746.9340647532745,-2746.8963151610174,-2746.856256627604,-2746.8184173613163,-2747.1615153165467,-2746.780973700684,-2746.7469860166743,-2746.707547848835,,,,-2746.57164465165,-2746.533866533316,-2746.504864803101,-2746.4665623731175
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_furan-O-0-0_furan-O-0-0_acetonitrile-N-1-0_furan-O-0-0_6_HS,-2237.807617943093,-2237.838149207144,-2238.392110215978,-2237.8561387650198,-2237.8758459074406,-2237.89721300328,-2237.92018933217,-2237.944730506828,-2237.9707360708594,-2237.998339341379,-2237.8219473620793,-2238.0273695439037,-2238.057783675319,-2238.0896523798087,-2238.1228538203127,-2238.157448012801,-2238.19334411139,-2238.230563598059,-2238.269058975136,-2238.308833038588,-2238.349850601329,-2239.0338950364144,-2238.9355886507565,-2238.18582769278,-2238.887708979902,-2238.8407521218232,-2238.7945455937197,-2238.7491026357525,-2238.7045055232456,-2238.6605909079944,-2238.6174031938294,-2238.984290541863,-2238.5748944568904,-2238.533135265349,-2238.4920048687713,-2238.4515624115393,-2238.411745916939,-2238.3725775282096,-2238.3340218108506,-2238.2960844508307,-2238.2587431727393,-2238.2219960143193
mn/2/mn_2_acetonitrile-N-1-0_acetonitrile-N-1-0_furan-O-0-0_furan-O-0-0_acetonitrile-N-1-0_furan-O-0-0_6_LS,,,,-2237.743256144901,,,,,,,,,,-2237.936356409467,,,,-2237.8943587221875,-2237.994113327096,,,,,,-2238.76856616879,,,,,,,,-2238.421281026754,,-2238.3349695193847,,,-2238.233957744148,-2237.995981404843,-2238.0147259425457,-2237.9737884752467,
mn/2/mn_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_carbonyl-C-0-0_6_HS,-1546.176835888463,-1546.1986849880495,-1546.512772689325,-1546.2108246206024,-1546.2237191626973,-1546.237333379367,-1546.2516356422161,-1546.2665984435457,-1546.2821664630449,-1546.2983991504648,-1546.187340289924,-1546.3152128467875,-1546.3325975953755,-1546.350543082731,-1546.3690346322921,-1546.3880592409612,-1546.4076045601992,-1546.4276593306588,-1546.4482130277288,-1546.4692558568913,-1546.4907786256922,-1546.8361626524509,-1546.7885325163377,-1546.4178621737224,-1546.7653081203086,-1546.7424496308126,-1546.7199437723093,-1546.6977914227784,-1546.6759586466717,-1546.6544429264716,-1546.6332276070516,-1546.812144226082,-1546.6123165033828,-1546.5916898402506,-1546.5713425642566,-1546.5512674247905,-1546.5314582715218,-1546.5119083201675,-1546.492612340397,-1546.4735644450295,-1546.4547600125597,-1546.4361939919781
mn/2/mn_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_carbonyl-C-0-0_6_LS,-1546.091666800087,-1546.100028394557,-1546.3375382721426,-1546.1057690615828,-1546.11259984516,-1546.1208703036687,-1546.130026102489,-1546.1400698061746,-1546.1509526635161,-1546.162660400751,-1546.0951121138232,-1546.1751660915525,-1546.1883937372709,-1546.202208646276,-1546.216941605415,-1546.2323600718357,-1546.248427209575,-1546.2651271600967,-1546.2824595754564,-1546.3003886576655,-1546.31892381004,-1546.750535108068,-1546.6768959200251,-1546.245912193518,-1546.6494396806575,-1546.6214252715465,-1546.595060065866,-1546.5681926206355,-1546.5425516773983,-1546.5173258510295,-1546.4925028999928,-1546.7064639172386,-1546.468657084613,-1546.4446866662604,-1546.4212445110506,-1546.3982163502453,-1546.3755192019544,-1546.3530268447523,-1546.3309501012598,-1546.3092281468155,-1546.2878334695893,-1546.2667847562484
mn/2/mn_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_hydroxyl-O-0-d1_6_HS,-1509.0591333435013,-1509.0800127900864,-1509.3893876000936,-1509.091773637262,-1509.10433887319,-1509.1176663673662,-1509.1316839027743,-1509.146425452042,-1509.161809016818,-1509.1778117712397,-1509.0691118939008,-1509.1944120053604,-1509.2115884419347,-1509.229321551335,-1509.2475935856369,-1509.266388407976,-1509.285691278968,-1509.3054886788166,-1509.325768147299,-1509.3465181511203,-1509.367727969909,-1509.6929871736158,-1509.647250370448,-1509.295176526,-1509.6249808536056,-1509.6031671046637,-1509.581687927997,-1509.5605684359703,-1509.5397830958186,-1509.5193191276214,-1509.4991640093535,-1509.6698993018485,-1509.4793063168822,-1509.4597356215288,-1509.4404424074303,-1509.4214179800117,-1509.4026543738732,-1509.3841442683906,-1509.3658809128385,-1509.3478580616656,-1509.3300699181677,-1509.3125110858261
mn/2/mn_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_hydroxyl-O-0-d1_6_LS,-1508.9907096140334,-1508.9986227400764,-1509.2370845148162,-1509.0043701005166,-1509.0114201763079,-1509.0195340830173,-1509.0286385964628,-1509.0386669970794,-1509.0496361375672,-1509.0614429011757,-1508.9940711339837,-1509.0740537021145,-1509.087429245994,-1509.1013068329564,-1509.116189336677,-1509.1317463023395,-1509.14760186057,-1509.1643577465145,-1509.1817291384511,-1509.1997307992913,-1509.218130010767,-1509.6185403845732,-1509.5625210394417,-1509.1413854849377,-1509.535518352425,-1509.5099523032507,-1509.4827523058516,-1509.457242943161,-1509.4322096331755,-1509.4076048512861,-1509.3834586093133,-1509.5904793346153,-1509.359718227016,-1509.3363664327094,-1509.3133882021248,-1509.2907706864994,-1509.2685046303905,-1509.2466099651976,-1509.2250948121296,-1509.2035836781847,-1509.1826580701002,-1509.1617589485359
mn/2/mn_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_phosphine-P-0-0_phosphine-P-0-0_6_HS,-2062.3943647779006,,-2062.9959126994117,,,,-2062.5481375121253,-2062.576364624691,-2062.6052424431496,-2062.63475072673,-2062.4179360522585,-2062.664865189971,-2062.6955622545406,-2062.726840914004,-2062.7586641408143,-2062.791033682468,-2062.8239307903136,-2062.8573400595455,-2062.891252939208,-2062.9256589869087,-2062.9605489807905,-2063.309738477662,-2063.2604160167507,-2062.8747777572653,-2063.2363647007724,-2063.2126812004,-2063.189356486404,,-2063.1437245731186,-2063.1213848906864,-2063.099357089763,-2063.284871712706,-2063.077614949459,-2063.0561615878796,-2063.0349887511443,-2063.014086441613,-2062.9934442322046,-2062.9730580892965,-2062.9529219912692,-2062.9330307102514,-2062.9133792592256,-2062.8939634793446
mn/2/mn_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_phosphine-P-0-0_phosphine-P-0-0_6_LS,,,-2062.8162425319915,,,-2062.4047172948262,-2062.4318125610034,-2062.4544728971564,-2062.4764405799447,-2062.5016725514706,,-2062.5229902552296,,,-2062.568224265146,-2062.637449271917,-2062.627100895771,,-2062.7273444841103,-2062.7527903821756,-2062.7849653084213,-2063.223800307043,,-2062.691572056247,-2063.125471470674,-2063.104387938595,-2063.074087076793,,-2063.016059268773,-2062.9866110981866,-2062.961002319679,-2063.1926436148324,-2062.9356220263853,-2062.9119565169403,-2062.8806822582474,-2062.8612068037246,-2062.834922771045,,,,-2062.736116024451,-2062.714151152591
